H Sym,V Sym,Dens,Dens_0_0,Dens_0_1,Dens_1_0,Dens_1_1,num_x_intersects_0,num_y_intersects_0,num_x_intersects_1,num_y_intersects_1,label
0.7296006944444445,0.6540152949954084,0.20397727272727273,0.20681818181818182,0.30757575757575756,0.056818181818181816,0.2446969696969697,2,1,1,1,fancyDivide
0.8689467573302785,0.8160274315781396,0.21195894689870592,0.23667570009033423,0.26377597109304424,0.12786596119929453,0.22134038800705466,1,1,1,1,fancyDivide
0.8295430016331171,0.8308467183169562,0.2661179698216735,0.2814516129032258,0.2796875,0.16443745082612116,0.33689024390243905,0,1,1,1,fancyDivide
0.9069368322561793,0.608335538897616,0.20020429009193055,0.2548209366391185,0.3367768595041322,0.1063973063973064,0.10707070707070707,1,1,1,1,fancyDivide
0.7762595000192898,0.8778875236294899,0.22406832298136645,0.1577639751552795,0.22795031055900622,0.17515527950310558,0.33540372670807456,0,1,1,1,fancyDivide
0.9701063289301788,0.5843263430366618,0.20249178532311063,0.27827050997782704,0.2932372505543237,0.1396103896103896,0.10281385281385282,0,1,1,1,fancyDivide
0.881602279858634,0.7093315753597822,0.23660477453580903,0.1867732558139535,0.15856236786469344,0.22301136363636365,0.37327823691460055,0,1,1,1,fancyDivide
0.7889246173469392,0.7450415512465373,0.20175438596491227,0.3242857142857143,0.21586206896551724,0.1792857142857143,0.0910344827586207,1,1,1,1,fancyDivide
0.8686963898576678,0.7600262984878372,0.1577296489917849,0.07598039215686274,0.09982174688057041,0.16826923076923078,0.28205128205128205,0,1,1,1,fancyDivide
0.9511316236420115,0.6042542908564477,0.1660069272637308,0.24987629886194954,0.2884710539336962,0.10638297872340426,0.01929737753587333,1,1,0,1,fancyDivide
0.9018403983410495,0.6564000342935522,0.18605324074074073,0.2181712962962963,0.2667824074074074,0.20023148148148148,0.059027777777777776,1,1,1,1,fancyDivide
0.9213890230648468,0.909419935609033,0.16442816442816444,0.14833333333333334,0.13062330623306234,0.2141304347826087,0.16436903499469777,0,1,1,1,fancyDivide
0.8978508305308618,0.7411209120301292,0.15762483130904184,0.10674981658107116,0.291020555355211,0.15732758620689655,0.07627118644067797,0,1,1,1,fancyDivide
0.9650173010380624,0.7795217242448902,0.2687103010218172,0.3663865546218487,0.275599128540305,0.17759103641456583,0.25544662309368193,0,1,1,1,fancyDivide
0.8981834203222181,0.6304041341819447,0.16856906534325888,0.25150501672240805,0.26421404682274247,0.03960720130932897,0.12274959083469722,1,1,1,1,fancyDivide
0.8951565087091451,0.8362768613354625,0.1816956628277383,0.27209533267130087,0.1586840832123851,0.13604766633565044,0.16110304789550073,0,1,1,1,fancyDivide
0.9685580352267424,0.6511819781554166,0.1505421184320267,0.2149270482603816,0.2564534231200898,0.09641873278236915,0.03746556473829201,0,1,1,1,fancyDivide
0.9382669082331219,0.8808874920068616,0.15767437434579884,0.13509316770186336,0.22036474164133737,0.14874141876430205,0.1265397536394177,1,1,1,1,fancyDivide
0.9504374749019999,0.8205558108178949,0.15671368382487635,0.1128375878653348,0.0932297447280799,0.2104499274310595,0.20827285921625543,1,1,1,1,fancyDivide
0.7346938775510203,0.763223040695568,0.6587301587301587,0.554945054945055,0.8296703296703297,0.8928571428571429,0.3622448979591837,0,1,1,1,dotMultiply
0.9079299792499184,0.6732412886259044,0.6439205955334988,0.4512820512820513,0.6358974358974359,0.8125,0.6634615384615384,0,1,1,1,dotMultiply
0.7957772738725123,0.7757436666068481,0.6602316602316602,0.5163398692810458,0.6873065015479877,0.7098765432098766,0.716374269005848,0,1,2,1,dotMultiply
0.8979818594104307,0.8858131487889274,0.6547619047619048,0.45098039215686275,0.7941176470588235,0.8703703703703703,0.5,0,1,1,1,dotMultiply
0.8060049382716054,0.6400000000000001,0.5903225806451613,0.5022222222222222,0.4791666666666667,0.6133333333333333,0.7625,0,0,2,1,dotMultiply
0.8385848643811984,0.8938842975206609,0.7106430155210643,0.6386363636363637,0.7977272727272727,0.8614718614718615,0.5454545454545454,1,1,1,1,dotMultiply
0.7607716049382717,0.8267524005486968,0.6824074074074075,0.42962962962962964,0.8629629629629629,0.8074074074074075,0.6296296296296297,0,1,1,1,dotMultiply
0.810292234145724,0.8758650541828299,0.6359577922077922,0.5097402597402597,0.7857142857142857,0.8587662337662337,0.38961038961038963,0,1,1,1,dotMultiply
0.7829921225761772,0.9416659452908583,0.7368421052631579,0.7631578947368421,0.7335526315789473,0.8256578947368421,0.625,1,1,1,1,dotMultiply
0.8872424557752343,0.8311361111111111,0.7080645161290322,0.6166666666666667,0.8733333333333333,0.85,0.496875,1,1,1,1,dotMultiply
0.86025625,0.7590105601469238,0.7672727272727272,0.625,0.7598039215686274,0.9567307692307693,0.7194570135746606,0,1,1,1,dotMultiply
0.8490306122448981,0.9185173597030931,0.7031358885017421,0.5411764705882353,0.876750700280112,0.9222222222222223,0.47619047619047616,1,1,1,1,dotMultiply
0.9106612244897959,0.9267860414278041,0.627177700348432,0.38529411764705884,0.8431372549019608,0.8138888888888889,0.46296296296296297,1,1,1,1,dotMultiply
0.8354136619291002,0.7821409879860647,0.6381642512077295,0.33201581027667987,0.8221343873517787,0.8771266540642723,0.5160680529300568,0,1,1,1,dotMultiply
0.8336483931947068,0.7751654064272214,0.6792009400705052,0.5603864734299517,0.8719806763285024,0.7276887871853547,0.5606407322654462,1,1,2,1,dotMultiply
0.867839335180055,0.8338573407202218,0.7289473684210527,0.6263157894736842,0.9078947368421053,0.8315789473684211,0.55,1,1,2,1,dotMultiply
0.759387755102041,0.8214930630115193,0.7206997084548105,0.6470588235294118,0.8305882352941176,0.9074074074074074,0.5044444444444445,0,1,1,1,dotMultiply
0.9499186095358115,0.8386532681957648,0.6706560283687943,0.46195652173913043,0.7899305555555556,0.8659420289855072,0.5642361111111112,1,0,1,1,dotMultiply
0.858060941828255,0.8116726892810242,0.6954887218045113,0.5232198142414861,0.7585139318885449,0.9181286549707602,0.5760233918128655,0,1,2,1,dotMultiply
0.8185941043083901,0.8168365221973839,0.6379980563654033,0.32341269841269843,0.8571428571428571,0.8551587301587301,0.5123809523809524,1,1,1,1,dotMultiply
0.9241989311302478,0.8391945967394892,0.6908983451536643,0.5314009661835749,0.9259259259259259,0.8309178743961353,0.47453703703703703,1,1,1,1,dotMultiply
0.9380281207133062,0.9384765625,0.6259259259259259,0.4166666666666667,0.7954545454545454,0.8460144927536232,0.4438405797101449,1,0,1,1,dotMultiply
0.6180176399469571,0.6272142618555859,0.37126642771804064,0.3272946859903382,0.23550724637681159,0.5484633569739953,0.36997635933806144,1,1,2,1,asteriskMultiply
0.391568728264962,0.5763598500624741,0.3286384976525822,0.41836734693877553,0.007482993197278911,0.6104497354497355,0.2718253968253968,0,1,1,1,asteriskMultiply
0.62054894034951,0.7911239295696919,0.339662447257384,0.2945868945868946,0.2866666666666667,0.5230769230769231,0.2577777777777778,0,0,1,1,asteriskMultiply
0.5761358687763101,0.7026700569012311,0.3573240329740013,0.3581514762516046,0.18870346598202825,0.5839598997493735,0.29448621553884713,1,1,1,1,asteriskMultiply
0.5504411117928273,0.7200432151533587,0.3431650595575723,0.44526375496313103,0.3102665910380034,0.499149177538287,0.11798071469086784,1,1,1,1,asteriskMultiply
0.7568034130735971,0.6410130588046792,0.35495236852407674,0.30288461538461536,0.45208333333333334,0.423861852433281,0.2423469387755102,0,0,1,1,asteriskMultiply
0.8209269144700251,0.6710263332669052,0.3464012622891128,0.19414101290963257,0.33720367682631835,0.5102339181286549,0.34140550807217473,0,1,1,1,asteriskMultiply
0.9358459357277882,0.6303579532663193,0.4045368620037807,0.23849104859335038,0.37142857142857144,0.5709718670076727,0.4372670807453416,0,1,2,1,asteriskMultiply
0.7744846176960067,0.6038308333536254,0.33820037986704654,0.1389423076923077,0.37570356472795496,0.5331730769230769,0.3048780487804878,1,1,2,1,asteriskMultiply
0.8257905013857398,0.7468958343468882,0.38657233177781125,0.29259259259259257,0.3441441441441441,0.4438405797101449,0.4618096357226792,0,0,1,1,asteriskMultiply
0.6221060223049587,0.7922141066732415,0.38958333333333334,0.21028645833333334,0.4595959595959596,0.4140625,0.4696969696969697,1,1,1,1,asteriskMultiply
0.7023389991640576,0.6738760583007756,0.35669553630912726,0.22585924713584288,0.30638297872340425,0.47115384615384615,0.4192708333333333,1,0,1,1,asteriskMultiply
0.7391570652167099,0.7098027580175584,0.35700469743022933,0.21052631578947367,0.3442444080741953,0.5089585666293394,0.36442989634478995,0,1,2,1,asteriskMultiply
0.9252086465442761,0.7934209643066533,0.4042674253200569,0.2880966072455434,0.4456584243818286,0.48536036036036034,0.3963963963963964,0,1,1,1,asteriskMultiply
0.6847760467938006,0.6825412404737939,0.33433014354066987,0.2674081237911025,0.24564796905222436,0.5606060606060606,0.2604166666666667,1,1,1,1,asteriskMultiply
0.7986935792424578,0.7150726061984071,0.3704594017094017,0.2483974358974359,0.38621794871794873,0.563034188034188,0.2841880341880342,1,1,1,1,asteriskMultiply
0.6581506116327392,0.606818420499895,0.389163372859025,0.43148880105401843,0.5678524374176548,0.4874835309617918,0.06982872200263504,1,0,1,1,asteriskMultiply
0.6760697468760201,0.7262379302867058,0.3839509612705489,0.19932432432432431,0.5630630630630631,0.407611693325979,0.36569222283507996,0,1,1,1,asteriskMultiply
0.7618603284955385,0.7357082976960959,0.4056507099985361,0.38835534213685474,0.36268221574344023,0.45,0.42114285714285715,1,1,2,1,asteriskMultiply
0.8713965575288274,0.952494826940525,0.18638338966682763,0.0,0.34227330779054915,0.30324675324675326,0.09717868338557993,0,1,1,1,slashDivide
0.9343055607164089,0.9665206403174134,0.19163074712643677,0.0028735632183908046,0.3642241379310345,0.34698275862068967,0.05244252873563218,1,1,1,1,slashDivide
0.8864773010795949,0.9476455769342506,0.1901252763448784,0.0,0.34855072463768116,0.32608695652173914,0.08405797101449275,1,1,1,1,slashDivide
0.8545128186960478,0.962100752290712,0.2146013044393015,0.0,0.40166666666666667,0.3486394557823129,0.10448979591836735,1,1,1,1,slashDivide
0.9399823409382196,0.9586547943413426,0.19255025620811983,0.0032076984763432237,0.35658914728682173,0.35846030473135526,0.05116279069767442,1,1,1,1,slashDivide
0.7453664965445473,0.9552915656778095,0.2828863346104725,0.0,0.5465116279069767,0.42424242424242425,0.16035353535353536,1,1,1,1,slashDivide
0.852474496384297,0.9187849281024796,0.19696969696969696,0.0,0.3463949843260188,0.31737012987012986,0.12147335423197492,1,1,1,1,slashDivide
0.8534361134494263,0.933869530993491,0.182566918325326,0.0,0.3321894303363075,0.28894989704873025,0.1091283459162663,1,1,1,1,slashDivide
0.8152669612422673,0.9385844922963507,0.21546596166556511,0.0,0.3968531468531469,0.3297777777777778,0.13076923076923078,1,1,1,1,slashDivide
0.9225724082679063,0.9591981640601986,0.21816827997021593,0.0020512820512820513,0.40631163708086787,0.39,0.07211538461538461,1,1,1,1,slashDivide
0.9314622649682046,0.9709269151339537,0.16699521261616446,0.0005717552887364208,0.316315205327414,0.29845626072041165,0.05160932297447281,1,1,1,1,slashDivide
0.9312647123575332,0.9681588172534672,0.20308641975308642,0.005761316872427984,0.3868312757201646,0.36790123456790125,0.05185185185185185,1,1,1,1,slashDivide
0.932472205970034,0.9572295690652535,0.15384615384615385,0.0,0.2860734037204625,0.27416173570019725,0.05473372781065089,1,1,1,1,slashDivide
0.8988024962050931,0.951539722102492,0.19264069264069264,0.0021645021645021645,0.3838383838383838,0.33116883116883117,0.05339105339105339,0,1,1,1,slashDivide
0.9347670977959001,0.9627343183434829,0.17036694418748072,0.0006257822277847309,0.31732522796352586,0.3072590738423029,0.05531914893617021,1,1,1,1,slashDivide
0.9193425605536333,0.9536631378389615,0.18262443438914028,0.0,0.33910533910533913,0.32122093023255816,0.06835799859055673,1,1,1,1,slashDivide
0.9304357289705277,0.9471407555676032,0.16784585277735964,0.0,0.3069069069069069,0.3031400966183575,0.05992949471210341,1,1,1,1,slashDivide
0.9400567107750472,0.9540013852383976,0.1696264543784446,0.0006211180124223603,0.31280193236714976,0.31180124223602484,0.05253623188405797,1,1,1,1,slashDivide
0.8925675741832566,0.9358770919067217,0.16439560439560438,0.0,0.29239766081871343,0.2702702702702703,0.09267734553775744,0,1,1,1,slashDivide
0.9789304494481178,0.9866668158074303,0.15858416945373466,0.010033444816053512,0.30379041248606464,0.3015607580824972,0.0189520624303233,1,1,1,1,slashDivide
0.9684712846926902,0.9775572756406733,0.1807426283218056,0.011086474501108648,0.34146341463414637,0.34146341463414637,0.028694404591104734,1,1,1,1,slashDivide
0.9603233641877109,0.9608213456655746,0.14824211670895251,0.0,0.27342995169082124,0.2746615087040619,0.04397163120567376,1,1,1,1,slashDivide
0.7914452858469146,0.8140742594216839,0.425531914893617,0.45516304347826086,0.4010416666666667,0.44664031620553357,0.4015151515151515,1,1,1,1,XMultiply
0.8175306499168284,0.871780295731041,0.3818342151675485,0.3978494623655914,0.3859020310633214,0.4224537037037037,0.32175925925925924,1,0,1,1,XMultiply
0.9140200458881779,0.8426666259765632,0.38846153846153847,0.40736607142857145,0.39955357142857145,0.4004329004329004,0.3474025974025974,2,1,1,1,XMultiply
0.885990832030137,0.894469164904811,0.2819319640564827,0.3138639281129653,0.24390243902439024,0.2779204107830552,0.2920410783055199,1,1,1,1,XMultiply
0.8024122197976594,0.8446485260770974,0.34225352112676055,0.36666666666666664,0.3238095238095238,0.37777777777777777,0.30092592592592593,1,1,1,1,XMultiply
0.8304212322183775,0.8650614347261263,0.34884281581485055,0.33725490196078434,0.3633776091081594,0.36666666666666664,0.32827324478178366,1,0,1,1,XMultiply
0.7778101977107178,0.8834335309280312,0.3981657179000633,0.4129032258064516,0.3870967741935484,0.4012903225806452,0.3920595533498759,1,1,1,1,XMultiply
0.8764445752058367,0.8820763330898463,0.3033033033033033,0.3108108108108108,0.3333333333333333,0.28453453453453453,0.28453453453453453,1,1,1,1,XMultiply
0.8653088395121367,0.8789062499999993,0.38324175824175827,0.36160714285714285,0.40513392857142855,0.4155844155844156,0.35064935064935066,1,1,1,1,XMultiply
0.8970601932143728,0.807743509204661,0.3387096774193548,0.32526881720430106,0.3673835125448029,0.3835125448028674,0.278673835125448,1,1,1,1,XMultiply
0.8736668801514806,0.8290309433109504,0.3596082089552239,0.3191287878787879,0.3740530303030303,0.359375,0.3851102941176471,1,1,1,1,XMultiply
0.8407081928188845,0.7702151927437644,0.3312206572769953,0.3780952380952381,0.3628571428571429,0.3675925925925926,0.21851851851851853,1,1,1,1,XMultiply
0.6217083562901744,0.85619608291419,0.37363636363636366,0.34074074074074073,0.42098765432098767,0.5583333333333333,0.175,1,1,2,1,XMultiply
0.8479135805170431,0.8253617268675185,0.323943661971831,0.311969111969112,0.29884169884169887,0.3656156156156156,0.3183183183183183,1,1,1,1,XMultiply
0.913994618124232,0.9229213578107931,0.29588543767648245,0.2719082719082719,0.3447993447993448,0.3585055643879173,0.20906200317965024,1,1,1,1,XMultiply
0.7970207407710738,0.8447772491349478,0.36719457013574663,0.3704044117647059,0.33547794117647056,0.4019607843137255,0.3600713012477718,1,1,1,1,XMultiply
0.7965741103059465,0.8074844735683895,0.38021726700971986,0.3997668997668998,0.40442890442890445,0.3995510662177329,0.31874298540965207,1,1,1,1,XMultiply
0.8703407276766553,0.8947331690028952,0.347781217750258,0.29096638655462187,0.4023109243697479,0.40060851926977686,0.2971602434077079,2,1,1,1,XMultiply
0.8252358142468028,0.9505654771222538,0.2796092796092796,0.23504273504273504,0.3064713064713065,0.3021978021978022,0.27472527472527475,1,1,1,1,XMultiply
0.8145346307503661,0.934716095140912,0.33445334711811836,0.25747863247863245,0.4106029106029106,0.4166666666666667,0.25325325325325326,2,1,1,1,XMultiply
0.8479846354787578,0.901763716122829,0.2662270045123221,0.222692036645525,0.32064834390415786,0.33584131326949385,0.18604651162790697,1,0,1,1,XMultiply
0.952002617383255,0.8508472057074911,0.28163841807909606,0.25862068965517243,0.2413793103448276,0.32666666666666666,0.29777777777777775,1,1,0,1,equal
0.885702018139221,0.8455328821322089,0.25848650438814375,0.3197278911564626,0.154,0.2514812376563529,0.30838709677419357,1,1,0,1,equal
0.8436762688614541,0.7901234567901235,0.9111111111111111,0.9851851851851852,0.9481481481481482,0.7555555555555555,0.9555555555555556,1,1,1,1,equal
0.8612402433425164,0.7789399678604222,0.7556818181818182,0.9848484848484849,0.6439393939393939,0.45454545454545453,0.9393939393939394,1,1,1,1,equal
0.8940654668209657,0.8567265447845808,0.26434426229508196,0.2642857142857143,0.31785714285714284,0.3064516129032258,0.17050691244239632,1,1,0,1,equal
0.8773444444444448,0.7612562500000001,0.2275,0.105,0.24,0.30583333333333335,0.25916666666666666,1,1,0,1,equal
0.9466607813834399,0.8162150850365173,0.27168746286393347,0.22043969102792632,0.27510398098633393,0.29590017825311943,0.29530600118835415,1,1,0,1,equal
0.8546323779046086,0.6827090310939231,0.2103100980652001,0.24489795918367346,0.08485499462943072,0.25117739403453687,0.25798011512297225,1,1,0,1,equal
0.9950920319470686,0.6530387143900657,0.8759213759213759,0.9567567567567568,0.9621621621621622,0.8063063063063063,0.8063063063063063,1,1,1,1,equal
0.9649331200914765,0.8592995716805245,0.32821300563236044,0.6043010752688172,0.12291666666666666,0.05443548387096774,0.53515625,1,1,1,1,equal
0.9519335895622456,0.6948482498985938,0.27978533094812164,0.3023255813953488,0.2449127906976744,0.28047921071176884,0.29105003523608175,1,1,0,1,equal
0.915229229887655,0.580756573637655,0.2606534090909091,0.25355113636363635,0.18181818181818182,0.3025568181818182,0.3046875,0,1,0,1,equal
0.9923756992669754,0.977214626736111,0.21510416666666668,0.18958333333333333,0.24166666666666667,0.24027777777777778,0.18888888888888888,1,1,0,1,equal
0.9239905334023665,0.6723832739438945,0.1611422743498215,0.1774604793472718,0.10198878123406425,0.182559918408975,0.182559918408975,1,1,0,1,equal
0.9708299188211755,0.8834833371843721,0.16655701754385965,0.16400709219858156,0.12987588652482268,0.1714409722222222,0.20008680555555555,1,1,0,1,equal
0.9683081960017904,0.6866734460346385,0.21593447505584512,0.1807081807081807,0.20214669051878353,0.24107142857142858,0.23837209302325582,1,1,0,1,equal
0.945244343122828,0.6050299185042659,0.2032477737035097,0.19883351007423117,0.1664899257688229,0.23136645962732919,0.2153209109730849,1,1,0,1,equal
0.9593465892272551,0.9161559216706193,0.23437028088190878,0.2460220318237454,0.2460220318237454,0.20274299344066785,0.24329159212880144,1,1,0,1,equal
0.9285741461969775,0.6693327843221758,0.1952892069171139,0.12939773404889685,0.1997614788312463,0.2277877161598092,0.22420989862850327,1,1,0,1,equal
0.5701012651770226,0.9298469387755092,0.26785714285714285,0.19408369408369408,0.34054834054834054,0.09668109668109669,0.4401154401154401,1,1,1,1,rightParen
0.7717786196520199,0.9168050670253383,0.19951010410287814,0.19799498746867167,0.21637426900584794,0.08029556650246306,0.30028735632183906,1,1,1,1,rightParen
0.6499794299919471,0.8147391415235582,0.20082765335929892,0.19230769230769232,0.3,0.02021696252465483,0.2860576923076923,1,1,1,1,rightParen
0.6253232178287983,0.9155528096655323,0.25104166666666666,0.15476190476190477,0.31607142857142856,0.1380952380952381,0.3952380952380952,1,1,1,1,rightParen
0.6713125078129317,0.9102301574256711,0.2113620324629499,0.2443019943019943,0.22364672364672364,0.0,0.37832167832167835,1,0,1,1,rightParen
0.8733301400120809,0.9116868750568372,0.2725620835857056,0.4427736006683375,0.08333333333333333,0.05016447368421053,0.5109375,1,1,1,1,rightParen
0.6940236327925718,0.9134033811044289,0.18830845771144278,0.19595959595959597,0.22205882352941175,0.016666666666666666,0.3137254901960784,1,1,1,1,rightParen
0.7067898817448506,0.9617433265476113,0.23081090843417013,0.25595238095238093,0.215,0.046052631578947366,0.4,1,1,1,1,rightParen
0.7154986953960102,0.9278824371665799,0.1979244999248007,0.23641975308641974,0.1965352449223417,0.007272727272727273,0.3472140762463343,1,1,1,1,rightParen
0.6182241634446746,0.9667316134442752,0.3157467532467532,0.3125,0.328781512605042,0.10044642857142858,0.5084033613445378,1,1,1,1,rightParen
0.6888804015561557,0.9372730925754923,0.20197187182833115,0.23809523809523808,0.1850574712643678,0.0,0.3793103448275862,1,1,1,1,rightParen
0.5871022241355398,0.9641958177797334,0.3068181818181818,0.38221153846153844,0.24321266968325791,0.0,0.5882352941176471,1,1,1,1,rightParen
0.676793199026501,0.9422645568847656,0.19016472868217055,0.16015625,0.25,0.04375,0.3072115384615385,1,1,1,1,rightParen
0.6349307130259516,0.933635270313897,0.23226433430515064,0.25240384615384615,0.24615384615384617,0.0110062893081761,0.4120754716981132,1,1,1,1,rightParen
0.658685150178534,0.9507292437699698,0.23665606221279603,0.248039914468995,0.24875267284390593,0.04067321178120617,0.40953716690042075,1,1,1,1,rightParen
0.6398554733815931,0.9603285987770439,0.291553748870822,0.2987249544626594,0.28506375227686703,0.08960573476702509,0.492831541218638,1,1,1,1,rightParen
0.5980733679669692,0.887882255614391,0.18962131837307153,0.15506508205998867,0.2812676853423882,0.0,0.3231368186874305,1,1,1,1,rightParen
0.6034744166746465,0.888647557816813,0.20739599383667182,0.19522912743251727,0.2754237288135593,0.0,0.35108958837772397,1,1,1,1,rightParen
0.7066735986922902,0.9259772016084565,0.20846075433231395,0.2599451303155007,0.19410150891632372,0.0,0.38047138047138046,1,1,1,1,rightParen
0.6894031221303949,0.9379629017447182,0.22575757575757577,0.21636363636363637,0.23575757575757575,0.06787878787878789,0.38303030303030305,1,1,1,1,rightParen
0.5693049972407376,0.9520688043737008,0.28022203947368424,0.234375,0.33963815789473684,0.0805921052631579,0.4662828947368421,1,1,1,1,rightParen
0.6666070215680473,0.9606639912027095,0.24057239057239058,0.2190082644628099,0.27997364953886694,0.08057851239669421,0.37483530961791833,1,1,1,1,rightParen
0.5412583368042205,0.9614285741366552,0.2784181240063593,0.28513071895424835,0.2825077399380805,0.008169934640522876,0.5239938080495357,1,1,1,1,rightParen
0.6607624739357918,0.9695929083668748,0.3008281573498965,0.19948849104859334,0.40499194847020936,0.21312872975277067,0.3752012882447665,1,1,1,1,rightParen
0.4834555828474567,0.9494294886610892,0.2543859649122807,0.3492063492063492,0.1847041847041847,0.4633972992181947,0.02061122956645345,1,1,1,1,leftParen
0.6949946083717286,0.9013826989619368,0.2708211997670355,0.3112,0.21,0.3976470588235294,0.17043740573152338,1,1,1,1,leftParen
0.7052435463557756,0.9444697419125624,0.20573663624511082,0.20318302387267906,0.20205128205128206,0.36816976127320955,0.054871794871794874,1,1,1,1,leftParen
0.47125658064676246,0.8853260463773085,0.26471047292024347,0.3861003861003861,0.09643734643734644,0.45904761904761904,0.13090909090909092,1,1,1,1,leftParen
0.611470827467799,0.9528785694772351,0.26422764227642276,0.3174366616989568,0.20044709388971685,0.4252199413489736,0.11363636363636363,1,0,1,1,leftParen
0.7488200918227372,0.8758097578698746,0.22183235867446394,0.21108742004264391,0.20226453937210498,0.36659663865546216,0.11156186612576065,1,1,1,1,leftParen
0.7062768787628407,0.8499232715206153,0.24313784310784461,0.28263546798029554,0.16964285714285715,0.36358136721113127,0.16140350877192983,1,1,1,1,leftParen
0.558278626547572,0.844303054786087,0.22290100250626566,0.36215538847117795,0.017543859649122806,0.3358395989974937,0.17606516290726817,1,1,1,1,leftParen
0.6033293594270063,0.9248178983846571,0.20607311320754718,0.2512019230769231,0.19560185185185186,0.3858173076923077,0.0,1,1,1,1,leftParen
0.5020807419414224,0.9332783931532923,0.31589582397844634,0.38733031674208146,0.22895927601809954,0.5347593582887701,0.11229946524064172,1,1,1,1,leftParen
0.7467861871163369,0.8252180040105139,0.24716285924834194,0.2516636418632789,0.19824561403508772,0.37871581450653985,0.16379310344827586,1,1,1,1,leftParen
0.6643428583978491,0.7597693809544789,0.22536945812807882,0.27697441601779754,0.10452586206896551,0.35984427141268077,0.16594827586206898,1,1,1,1,leftParen
0.6849802355500362,0.9087896559981499,0.24643874643874644,0.26436781609195403,0.23419540229885058,0.3997175141242938,0.08757062146892655,1,1,1,1,leftParen
0.6403089175772574,0.9417820247933885,0.23182110682110682,0.2837662337662338,0.1961038961038961,0.3788265306122449,0.06887755102040816,1,1,1,1,leftParen
